text,crowd_label,conf0,conf1,itemID
"RT mention I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _Ua14_Uau #GOPDebate  #GU_",1,0.325,0.675,4635
RT mention FACT: No GOP candidate has ever seen Ratt. #GOPDebate,0,0.6966,0.3034,4636
GOP Debate News - Trump Shocks GOP Faithful - url - #GOPDebate #DonaldTrump,1,0.3295,0.6705,4637
#GOPDebate proves again media becomes  focus instead moderator. Better off with computer moderators who don't insert themselves into focus.,0,1.0,0.0,4638
"RT mention Scott Walker: Don't do business with Iran, just the crooked Koch Brothers... Way to go Dickhead Walker #GopDebates",0,1.0,0.0,4639
You tell em mention _Ua14_Uau #GOPDebates,1,0.0,1.0,4640
"""Way to not answer the question""

-my dad at the TV all night #GOPdebates",0,1.0,0.0,4641
RT mention Like Ben Carsons brain. Mike Huckabees heart. Marco Rubios soul. Chris Christies fight. John Kasichs hope. Add Carly FiU_,1,0.3304,0.6696,4642
RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,1.0,0.0,4643
"These dudes don't believe in the American Dream, but if I'm elected, I'll be living the American Dream and I'll share it w/ you! #GOPDebates",1,0.3441,0.6559,4644
You can't just bring up god for all of your fucking answers. #GOPDebate,0,1.0,0.0,4645
"RT mention Is it rude to drop the mic after delivering an awesome line during the #GOPDebate? I don't care if it is, I'm doing it anU_",1,0.2935,0.7065,4646
RT mention Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? _Ua14_Uau #GOPDebate  U_,0,0.6891,0.31089999999999995,4647
"RT mention ""Let's imagine Obama ate a baby. It's not a question. Let's just imagine it."" #GOPDebate",0,1.0,0.0,4648
RT mention Hey mention let #REPUBLICANS digest #GOPDebate before allowing crazy mention to TRASH OUR #GOP! mention url,0,0.6629,0.3371,4649
RT mention #GOPDebate  looked like fun. Though I think I missed the swimsuit and talent contest rounds. #EveryoneLovesAPrincess httU_,1,0.33140000000000003,0.6686,4650
"Overall view on #GOPDebates...

""I stayed home from work for this?""

My candidate choice has not changed 1 iota.

#CruzCrew",1,0.34830000000000005,0.6517,4651
RT mention Hey #GOPDebate #Infastructure crumbling below our communities. What will you do to protect our future? url,0,1.0,0.0,4652
Trump: the candidate for people who haven't meaningfully updated their views since they saw Rising Sun in theatres. #GOPDebate,0,1.0,0.0,4653
"RT mention #GOPDebate I was disappointed. Not ONE of them said ""Churchillian.""",0,1.0,0.0,4654
You ask the only Black Candidate the only race question? #GOPDebates,0,0.6154,0.3846000000000001,4655
RT mention Can someone send this to #GOPDebates #BlackLivesMatter url,0,1.0,0.0,4656
RT mention Dr. Ben Carson did a great job tonight! Loved your closing statement! mention #GOPDebate,1,0.0,1.0,4657
"RT mention Fox gets an ""F"" for their handling of this debate. 90% of what they've done is trying to get people to scream at each oU_",0,1.0,0.0,4658
RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,0.618,0.382,4659
RT mention #NRA leaders lobbied to prevent military commanders from asking questions about service membersUa privately owned guns #GU_,0,1.0,0.0,4660
RT mention GOP respects life....just not black ones. #GOPDebates,0,1.0,0.0,4661
"RT mention #KochBrothers Hate .mention Never forget... YOU created all of this.

url

#GOPDebates #FeelTU_",0,0.6715,0.3285,4662
"UImention #GOPDebate 
Nothing new. Same old song and dance.",0,0.6703,0.3297,4663
"RT mention Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]
#NoAmnesty
url
#GOPDebates",0,0.6882,0.3118,4664
RT mention We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,4665
So trans soldiers can die for you Huckabee but you can't foot the bill to make them fulfilled as human beings? Really? #GOPDebates,0,1.0,0.0,4666
"RT mention Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",1,0.0,1.0,4667
he wont get the nomination but John Kasich spoke a whole lot of sense #GOPDebate,1,0.32030000000000003,0.6797,4668
RT mention So mention posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,0,0.7033,0.2967,4669
RT mention I was asked about mention & the #GOPDebate last night. It was clear to me the questions were negatively baited & loU_,0,0.6522,0.3478,4670
These crazy republicans losers diss Hillary Clinton like every two minutes lmaooooooooo #GOPDebate,0,1.0,0.0,4671
If there's one thing we can be certain of... It's that mention does not want mention to win. #GOPdebates,0,0.6739,0.32609999999999995,4672
RT mention #DonaldTrump under fire for comments about women mention mention mention mention weigh in on #GOPdebate url,0,0.6264,0.3736,4673
"RT mention Carson, Carson, Carson: dammit man! Say the words racism and white supremacy to that audience! #BlackLiveMatter #GOPDebatU_",0,1.0,0.0,4674
"Politics in USA is a joke. Need rim shots for comments, hook & gong. Absofuckinglutely reduculous. Turned into reality tv show #GOPDebate",0,1.0,0.0,4675
RT mention Enough with hating on Trump for being misogynist! Get to the part where these 10 guys debate whether Amy Schumer is fuckableU_,0,0.637,0.363,4676
"mention mention OR, if youUare mention listening to #GOPDebates - url U_",0,0.6889,0.31110000000000004,4677
"Skipped #GOPDebate drinking games last night in favor of plain ol' drinking and, after reading recaps, feel even better about that decision.",0,0.6841,0.3159,4678
"Here's what they think about you, Ben Carson!!!! THEY DON'T LOVE YOU!!!! #GOPDebates url",0,0.643,0.35700000000000004,4679
RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,4680
I learned that i cant watch the #GOP before bed #nightmares #GOPDebate #GOPDebacle,0,0.6667,0.33330000000000004,4681
"RT mention .mention mention
FOX/GOP Party's Hunger Games- Demagog Food-fighter mention
#GOPDebate #morningjoe url",0,0.6484,0.3516,4682
RT mention We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,4683
Watching mention advocating for domestic spying via the NSA and abandoning the 4th amendment in the #GOPDebate. #seriously,0,1.0,0.0,4684
"RT mention Women should start protesting #GOPDebates misogyny with ""Stay out of my vagina unless I want you in there!"" placards. (I U_",0,1.0,0.0,4685
RT mention Wait! Did Huckabee just say something about the B-52s?!? Yaaaayyy! #loveshack #gopdebate,0,0.6509,0.3491,4686
That mention zinger about Hillary's email and Russian/Chinese hacking is a great clip that's getting lots of play today. #GOPDebate,1,0.3187,0.6813,4687
mention you really were awful last night. Hope no one lets you host again just awful ugh and you were awkward.. #GOPDebate,0,1.0,0.0,4688
#GOPDebates  just more and more solid proof to the rest of the world that Americans are crazy!!!,0,1.0,0.0,4689
RT mention So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights  #combover url,0,1.0,0.0,4690
RT mention 10 million people watched FOX #GOPdebate last nite & there's 40 million people tuned in right now to find out what I tU_,0,0.6705,0.3295,4691
"RT mention Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebatU_",0,0.6628,0.3372000000000001,4692
RT mention You screwed Atlantic City more ways than the Kama Sutra with Trump Taj Mahal. #GOPDebates,0,0.6526,0.34740000000000004,4693
RT mention Called it. #GOPDebate #2016 #CruzToVictory url,1,0.0,1.0,4694
"RT mention No trans rights...no education reform...no minimum wage reform...no police brutality...no healthcare reform...

BUT WAR!! ISISU_",0,1.0,0.0,4695
"RT mention Hey Megan Kelly, ask Kelly Osbourne how attacking me this week worked out for her.  #GOPDebate",0,0.6957,0.3043,4696
"RT mention Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",1,0.0,1.0,4697
"RT mention #WakeUpAmerica

Fox #GOPDebates freezes out #TedCruz for 44 minutes! 

url

#fair
#tcot url",0,0.6103,0.3897000000000001,4698
RT mention Rosie OUaDonnell To Donald Trump: 'Try Explaining That 2 UR Kids': Like Explaining They Have 2 MOMs? #GOPDebate  url,0,0.6709,0.32909999999999995,4699
"Re #GOPDebate: Sure, it's all fun and games until one of these wackos has his finger on the big red button. url",0,1.0,0.0,4700
RT mention We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,4701
RT mention So mention posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,0,0.6304,0.3696,4702
"RT mention Chris ""9/11"" Christie only 9/11 mentions 9/11 every  9/11 other  9/11 minute NOT for political 9/11 reasons.  #GOPDebate",0,1.0,0.0,4703
"RT mention -Can you answer this very direct question?
-I should be president. 
-So, no?
#GOPDebates",0,0.6697,0.33030000000000004,4704
RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,4705
"RT mention So smart of Kasich to say, essentially, ""I hear the concerns of Trump voters except that I'm sane"" #GOPDebates",0,0.6333,0.3667,4706
RT mention OHHHHHHHH F*CK......Bush lies soooo bad.....sorry cussing now----#GOPDebates beating the UNIONS of F*****CCCKKK Noo I knU_,0,1.0,0.0,4707
"Saddest part of #GOPDebate wasn't what mention said, it was the large segment of the crowd whooping it up over what he said.",0,1.0,0.0,4708
RT mention #POTUS  creates Bureau of Vital Fetal Organs RT url #FoxNewsDebate #GOPDebate #prolife #FoxNews url,0,0.6634,0.3366,4709
RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,4710
"Paul/Christie Debate Hurt Both Candidates.
#GOPDebate",0,1.0,0.0,4711
"RT mention In other words, GOP, YOU LOSE! The economy IS improving!! NONE of you could beat Pres Obama! #GOPDebate  url",0,1.0,0.0,4712
"RT mention Liberals, CNN agree: Fox did a great job! - url - conservatives in an uproar against mention #GOPDU_",1,0.3409,0.6591,4713
Politicians aren't even pretending to care about the female vote: url #GOPDebate,0,0.6464,0.3536,4714
"Great #GOPDebate but CAN WE TRUST YOU?
On ur website u claim u lost your daughter but you were the stepmom
mention mention",0,0.6715,0.3285,4715
RT mention FOX News won't admit who the Republican leader is right now I mean mention only has a double-digit lead _Ua14_Uau #GOPDU_,0,1.0,0.0,4716
RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,4717
Trump gloating abt buying GOP+Dem pols &them doing his bidding IS my 2000s Billionaire caricature MyaCash #GOPDebate url,0,0.6429,0.3571,4718
"RT mention Senator Cruz, any word from God? Just spit out my tequila. Damn you Megyn Kelly, it was the expensive kind. #GOPDebates",0,1.0,0.0,4719
"RT mention It is very disappointing that Fox News is not conducting a ""Fair & Balanced"" Debate. _Ua14_Uau #GOPDebate  #GOPDebates",0,1.0,0.0,4720
RT mention TwitterLand: has God spoken to you about the #GOPDebates? What did she say?,0,0.6913,0.3087,4721
"RT mention Why do you believe Americans are 20X more likely to be shot, killed than in other developed nations? #DebateQuestionsWeWU_",0,0.6396,0.3604000000000001,4722
RT mention Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ua14_Uau #GOPDebate  #GOPDebates,0,0.6585,0.3415,4723
RT mention Ted Cruz is carrying an AR15. Says it's his right to bring it on stage. #GOPDebate,0,0.6344,0.3656,4724
"RT mention I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair & Balanced"" at all. _Ua14_Uau #GOPDebatU_",0,1.0,0.0,4725
RT mention Donald Trump's views on immigration are based solely on the first 8 minutes of SCARFACE. #GOPDebate,0,1.0,0.0,4726
RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,4727
RT mention Tonight we learned that mention thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,0,1.0,0.0,4728
RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,0.6458,0.3542,4729
"RT mention mention #GOPdebates

Focus Group is a LAUGH.  NOT STATISTICALLY SIgnificant.",0,0.6642,0.3358,4730
Marco Rubio: Constitutional Right To Choose Was 'Egregiously Flawed Decision' url #GOPDebate url,0,0.6404,0.35960000000000003,4731
"RT mention UIIf you think itUas bad now, you should have seen it when I got there.U #KKKorGOP #GOPDebate url",0,1.0,0.0,4732
RT mention Here is your regular reminder that the Republican Party values fetuses more highly than the people who carry them. #GOPDeU_,0,0.6753,0.3247,4733
"RT mention From watching the #GOPDebates it seems to me like #BlackLivesDontMatter  Bashing PBO over his ""failed policies"" is more impoU_",0,1.0,0.0,4734
RT mention Great statement from Carson on race divisions in America #GOPDebate,1,0.3103,0.6897,4735
RT mention Biggest & most diverse field of qualified candidates ever. For any party. Excited to be part of #GOPDebate night url,1,0.3068,0.6932,4736
RT mention The candidates don't have to attack mention Fox is doing it for them by stoping him from speaking. _Ua14_Uau #GOPDebateU_,0,0.6785,0.3215,4737
I feel like Mike Huckabee would smell like Fancy Feast cat food and Bengay #GOPDebates,0,0.6458,0.3542,4738
WHAT? Skipping #BlackLivesMatter and rouge policing to talk about Russia??? Not that Russia is not important but seriously #GOPDebates,0,1.0,0.0,4739
"RT mention ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",0,0.6703,0.3297,4740
RT mention The candidates don't have to attack mention Fox is doing it for them by stoping him from speaking. _Ua14_Uau #GOPDebateU_,0,1.0,0.0,4741
RT Cheryl_Now: Amen! This gentleman definitely has my vote. Love him and what he stands for. #GOPDebate #onpoint #U_ url,1,0.0,1.0,4742
"Okay, mention gets a point for that! #commonCore #Republicandebate #GOPDebates",1,0.0,1.0,4743
"RT mention Thanks Fox News, you're raising mention 's ratings. _Ua14_Uau #GOPDebate  #GOPDebates",0,0.6905,0.3095,4744
"#FactChecking the #GOPDebate 
url
Unsurprising-but-massive levels of lies and truth-stretching and general bullshittery.",0,1.0,0.0,4745
2016 bender starts now #SkimmLife #GOPDebate url via mention,0,0.6437,0.35629999999999995,4746
RT mention I agree with mention Marco Rubio helped himself the most. url mention #GOPDebate,1,0.3229,0.6771,4747
#GOPDebates - i'm still staring at mention #bae,1,0.33030000000000004,0.6697,4748
This businessman is seriously irritating me with his bias. #tcot #GOPdebates #skynews,0,1.0,0.0,4749
RT mention #MarcoRubio lied when he said he had never advocated for exceptions to abortion bans. #GOPdebate,0,1.0,0.0,4750
RT mention IUad say it was the opposite. Megan Kelly acted like some SJW on Tumblr whining about feminism. Very sad. #GOPDebate  url,0,1.0,0.0,4751
"RT mention Jeb Bush: ""Knowing what we know now...""  We knew it then, idiot!  #Iraq #GOPDebate",0,0.645,0.355,4752
Topics left out of #GOPdebate: 5.) The debate was a UIgun-free zone.U #GOPTBT,0,0.7049,0.29510000000000003,4753
#Huckabee talking about pimps and prostitutes. #GOPDebates,0,1.0,0.0,4754
"RT mention Carson getting in some zingers at the end. Not riding for him at ALL, but I'll give him credit for being a medical trailblazer.U_",1,0.0,1.0,4755
"""I never heard the word income equality, climate change, voting rights."" via mention #GOPDebate",0,1.0,0.0,4756
"mention Though Cruz was articulate, intelligent. Felt Trump held his own. Rubio solid. We have a lot of great candidates #GOPDebates",1,0.353,0.647,4757
RT mention Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates,0,1.0,0.0,4758
"RT mention To recap: babies, money, and guns matter. Women and black people don't merit discussion. Trans people are a ""social exU_",0,1.0,0.0,4759
Donald Trump: I have never gone bankrupt... Really donald? REALLY DONALD? You fucking liar... #GopDebates,0,1.0,0.0,4760
RT mention _Ua RT mention Little bitch fight alert ---> : D #GopDebates url,0,0.6175,0.3825,4761
"I have a friend that looks and talks just like Ben Carson, it's ruining the debate for me. #GOPDebates",0,0.6596,0.34040000000000004,4762
RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,0.6742,0.3258,4763
GOP debate: Early numbers suggest record audience url #trump2016 #gop #gopdebate,1,0.3258,0.6742,4764
"RT mention As president, I will get tough on China. As soon as I've accepted delivery of my next shipload of shirts #GOPDebate htU_",0,0.6585,0.3415,4765
"RT mention I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair & Balanced"" at all. _Ua14_Uau #GOPDebatU_",0,0.6702,0.3298,4766
The Last 15 min of the #GOPDebate was #insane #god was invoked so many times it reminded me of #ISIS #liberal #Secularism #equalityforall,0,1.0,0.0,4767
RT mention Trump has Cam hands. #GOPDebates,0,0.6813,0.3187,4768
mention mention brought up initiatives but journalist moderators didn't follow up w/ him. mention #GOPDebate,1,0.33330000000000004,0.6667,4769
url I'm just gonna leave this here... #GOPDebate #Trump #RandPaul2016 url,0,0.7019,0.29810000000000003,4770
RT mention Two great debates! Who were your favorites? Let me know your thoughts #GOPDebates #RoadTo2016,1,0.3591,0.6409,4771
"Trump: ""Our vets need to be taken care of"" UO except John McCain, that loser! #GOPdebates",0,0.6719,0.32809999999999995,4772
RT mention What ever happened to the answers to how they were gonna take care of vets? #GOPDebates,0,0.6667,0.33330000000000004,4773
RT mention Fox is cherry picking the candidates. Jeb gets the softball questions. _Ua14_Uau #GOPDebates  #GOPDebates,0,0.6628,0.3372000000000001,4774
Jeb is trying to blink the question away. #GOPDebates,0,0.6905,0.3095,4775
"RT mention Oh boy: ""social issues"" = GOP code for who can control women's bodies & sexuality the most. Hold on tight, TwitterLand  #U_",0,0.6458,0.3542,4776
"RT mention Thanks Fox News, you're raising mention 's ratings. _Ua14_Uau #GOPDebate  #GOPDebates",0,0.6701,0.3299,4777
mention #America is a great country! #GOPDebate url,1,0.33440000000000003,0.6656,4778
"RT mention Rubio and Bush are a threat to this country, _Ua14_Uau #GOPDebate  #GOPDebates",0,1.0,0.0,4779
"RT mention Feminists can complain about the temperature in a room being a form of patriarchy, but Trump can't call one of them a slobU_",1,0.35750000000000004,0.6425,4780
That was a wildly entertaining Television spectacle. #GOPDebates,1,0.3299,0.6701,4781
"RT mention It is very disappointing that Fox News is not conducting a ""Fair & Balanced"" Debate. _Ua14_Uau #GOPDebate  #GOPDebates",0,1.0,0.0,4782
RT mention Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,1,0.3437,0.6563,4783
"RT mention Dr. Carson remark on DC having half a brain, best line #GOPDebates.",1,0.3208,0.6792,4784
"RT mention Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebatU_",0,0.6535,0.34650000000000003,4785
RT mention The candidates don't have to attack mention Fox is doing it for them by stoping him from speaking. _Ua14_Uau #GOPDebateU_,0,0.7033,0.2967,4786
RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,4787
RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,1.0,0.0,4788
REAL PEOPLE LIVE IN THOSE COUNTIES GOVERNOR WALKER. #privatesectorArlington #GOPDebates,0,0.6667,0.33330000000000004,4789
RT mention THANK YOU CARLY for mentioning those EPA regulations that would further strangle our economy. #GOPDebate,0,0.6966,0.3034,4790
"RT mention Dr. Carson remark on DC having half a brain, best line #GOPDebates.",1,0.0,1.0,4791
Life begins after this debate ends. #GOPDebates,0,0.6667,0.33330000000000004,4792
#GOPDebate mention made some good points on unity and freedom but needs to elaborate more on how he plans to put it in effect.,1,0.0,1.0,4793
Yes he did mention #GOPDebates. Not even a nice try lib!,0,1.0,0.0,4794
"mention is from Ohio.
 Ohio gave us Boehner. 
NO THANKS. ANOTHER RHINO
 #GOPDebate",0,1.0,0.0,4795
"RT mention Wow, I forgot Chris Christie was even there. The smell of desperation, flop sweat, and salami would have tipped me off.U_",0,1.0,0.0,4796
Rand shoulda pulled a pocket copy of the Constitution out and invited Christie to read it. #GOPDebate,0,0.684,0.31599999999999995,4797
"RT mention Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]
#NoAmnesty
url
#GOPDebates",0,1.0,0.0,4798
"RT mention Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebatU_",1,0.3229,0.6771,4799
RT mention So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights  #combover url,0,1.0,0.0,4800
RT mention #Trump gets called out by woman for demeaning other women; Trump calls her a bimbo. This should win him the movie-shooteU_,0,1.0,0.0,4801
"""Why can't everybody else be as skilled at manipulating loopholes to screw over their investors as me? It's not my fault!"" #GOPDebates",0,1.0,0.0,4802
"UImention Status _UOa Single 

I broke up with mention last night!   Goodbye mention & Chris Wallace.

#GOPDebate url",0,1.0,0.0,4803
"RT mention #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1,0.0,1.0,4804
RT mention .mention IUam the only one to take out half a brain but if you look at Washington you might think somebody beat meU_,0,0.6685,0.3315,4805
RT mention #True Number of #Walker16 aides convicted of felonies higher than number of WI Voter Impersonation cases in past 30 yrs #wiunU_,0,0.7033,0.2967,4806
"RT mention WINNER OF TONIGHT's TWO DEBATES:

mention  

#GOPDebate",1,0.0,1.0,4807
#llama2016 running away from the other GOP candidates after the #GOPDebate url,0,0.6593,0.3407,4808
RT mention So mention posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,0,1.0,0.0,4809
UImention #GOPDebate verdict: mention wins it. 74.5% positive sentiment. url,1,0.0,1.0,4810
RT mention Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? _Ua14_Uau #GOPDebate  U_,0,1.0,0.0,4811
"RT mention ""As Jesus once said, Ronald Reagan is great and capital gains tax is bad."" #GOPDebate",0,0.6593,0.3407,4812
"RT mention I wish mention was putting these dudes, especially Trump and Christie, in their places. #GOPDebate #FoxDebate  httU_",1,0.31010000000000004,0.6899,4813
RT mention Do you believe in miracles?? I do! Kasich came to win. #GOPDebates,1,0.0,1.0,4814
Loved that Bobby Jindal said that we have to end government dependence and expanding Medicaid doesn't help people.  #GOPDebates,1,0.0,1.0,4815
How many of these people's parents fled Cuba?! MY GOD it was great there! #GOPDebates,0,1.0,0.0,4816
RT mention I wonder if mention wanted cheese with his w(h)ine. He just whined all night long like a big fat baby-mention U_,0,1.0,0.0,4817
"RT mention ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",0,1.0,0.0,4818
RT mention CONGRATULATIONS .mention GR8 job at #GOPDebate 2night #GameON #Rick2016 url,1,0.3626,0.6374,4819
RT mention I am legitimately scared that any of those GOP candidates think they can be president. I fear for my country. #GOPDebate,0,0.6522,0.3478,4820
RT mention mention mention mention mention Fox is obviously picking sides and candidates tonight. TRAGIC! #GOPDebatU_,0,0.6995,0.3005,4821
"Why isn't #MegynKelly grilling #JebBush about the FACT his grandfather helped to FOUND #PlannedParenthood?
#GOPDebate #GOPDebates",0,0.7204,0.2796,4822
Layup for Kasich on traditional marriage. 2 points for mention #FantasyGOPDebates #GOPDebates,0,0.6705,0.3295,4823
"Ben, dont go with the argument Romney used and got rocked for #HorsesAndBayonettes #GOPDebates",0,1.0,0.0,4824
RT mention Is mention an Oompa Loompa? #GOPDebate #orangish,0,0.6703,0.3297,4825
Advice to #GOP candidates in the order they finished 7th place Ted Cruz more of same take more of the clock time #gopdebate #tcot #p2,0,0.6606,0.33940000000000003,4826
"I don't particularly agree with mention most of the time (or any of Fox News for that matter), but she was on point at the #GOPDebate",1,0.3119,0.6881,4827
RT mention Tonight we learned that mention thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,0,1.0,0.0,4828
I thought mention did an awesome job at the #GOPDebate personally,1,0.0,1.0,4829
RT mention Friendly reminder that a focus group is not a poll #GOPDebate  url,0,0.6733,0.3267,4830
God was mentioned in #GOPDebate more than twice the time the constitution did.,0,0.6496,0.35040000000000004,4831
RT mention Midi Scrum on the #GOPDebate with mention and mention h/t mention (I think everyone is sleepy today.) url,0,0.6848,0.31520000000000004,4832
"RT mention Really, the only people who seem upset with mention & mention & FOX are the people who backed Trump. #GOPDebate",0,0.6602,0.3398,4833
"RT mention Most-Tweeted mention #GOPDebate moment: saying purpose of military ""to kill people/break things"" re trans servicemembers",0,0.6458,0.3542,4834
mention RT mention Last night's #GOPDebate in a nutshell. url,0,0.6726,0.3274,4835
RT mention Why did mention change his mind on immigration. #livetoon #GOPDebate url,0,1.0,0.0,4836
RT mention Debbie Blocks Tweeter Who Questioned Dem Debate Schedule  url #GOPDebate mention url,0,0.6729,0.32709999999999995,4837
RT mention Trump constantly looks like he's trying to push out a fart. #GOPDebate,0,0.6531,0.3469,4838
.mention was solid. He knew his stuff & was comfortable. He has an excellent track record of success against opposition. #GOPDebate,1,0.0,1.0,4839
RT mention It was unfathomable that mention would ask Wasserman-Schultz to do a postmortem on the #GOPDebates. #SURREAL url,0,1.0,0.0,4840
Interesting exchange until they start rudely insulting each over nonsense other like kids on a schoolyard. #GOPdebate url,0,1.0,0.0,4841
mention Meghan Kelly was awful last night. She is getting a big ego and it is annoying. #GOPDebate,0,1.0,0.0,4842
"Dear Marco Rubio, just shut the fuck up, you are neither entertaining or wise. #GopDebates",0,1.0,0.0,4843
RT mention Did Trump just admit to buying influence while at the same time declaring the need for campaign finance reform??? #GOPDU_,0,0.6931,0.30689999999999995,4844
RT mention The candidates don't have to attack mention Fox is doing it for them by stoping him from speaking. _Ua14_Uau #GOPDebateU_,0,1.0,0.0,4845
"I had high expectations for last night's #GOPDebates and boy mention were they met. They were combative, spontaneous (mostly),",1,0.0,1.0,4846
"RT mention Status _UOa Single 

I broke up with mention last night!   Goodbye mention mention & Chris Wallace.

#GOPDebate url",0,1.0,0.0,4847
44%? It's what TX Latina women make to the white man's $. Will the #GOPdebates stand for #equalpay for equal work? url,0,1.0,0.0,4848
"RT mention Go Carly_UO
Go Carly_UO
Go Carly_UO
mention #Carly2016 #GOPDebate
mention mention mention url",1,0.3371,0.6629,4849
"RT mention My #GOPDebate analysis, 3) Scott Walker = I expected more charisma, ideas & solutions, Still has a strong chance, MightU_",1,0.3159,0.6841,4850
"RT mention Mike Huckabee, transgender people aren't a ""social experiment."" With all due respect, fuck you sir. #GOPdebate",0,1.0,0.0,4851
RT mention Fox is cherry picking the candidates. Jeb gets the softball questions. _Ua14_Uau #GOPDebates  #GOPDebates,0,0.6914,0.3086,4852
RT mention Let's just decide who our next #president is by having a Political Hunger Games #presidentialdebate #GOPDebates,0,0.7006,0.2994,4853
RT mention These clowns didn't even tackle Climate change. They didn't mention Inequality at all. Are you surprised? #GOPDebate url,0,0.6304,0.3696,4854
RT mention Has any candidate received a word from God?! Presidential hopefuls?! This is America?! Christian Brotherhood of America #U_,0,0.6344,0.3656,4855
I DONT BELIEVE HIM AND THIS IS WHY ALL FACTS DONALD TRUMP DISSUa by A DA RICAN on #SoundCloud? #np url #GOPDebates,0,0.6984,0.3016,4856
"RT mention I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _Ua14_Uau #GOPDebate  #GU_",0,0.6742,0.3258,4857
"That's a qualification? #reaching #GOPdebates #shevotes RT mention ""I'm the only one that separates Siamese twins."" ~Dr. Ben Carson",0,0.6768,0.32320000000000004,4858
RT mention Did Lindsey Graham Just Call Donald Trump One Of The Top Ten Biggest Bastards On The Planet?  url #GOPDebU_,0,1.0,0.0,4859
RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,4860
RT mention So far Fiorina has given most detailed answers to questions about how to solve problems i.e. China/Russia and cyber attacU_,1,0.0,1.0,4861
RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,4862
Rubio thinks international trade began 5 years ago. East India company started on Facebook. #GOPdebates,0,1.0,0.0,4863
RT mention I just took a stroll through #GOPDebate hashtag. Have spit loads of coffee laughing. Good form progressives. (mention,1,0.0,1.0,4864
